"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 16 04:56:39 GMT 2022","Fri Sep 16 04:56:49 GMT 2022","10115","","","","","","emkmet_ru секция 3",""
"passed","Fri Sep 16 05:40:12 GMT 2022","Fri Sep 16 05:42:01 GMT 2022","109406","","","","","","emk24 -- @1.3 ",""
"passed","Fri Sep 16 05:33:51 GMT 2022","Fri Sep 16 05:34:11 GMT 2022","19132","","","","","","emk24 -- @1.3 ",""
"passed","Fri Sep 16 05:02:14 GMT 2022","Fri Sep 16 05:05:37 GMT 2022","203031","","","","","","Купить в 1 клик emk24 -- @1.2 ",""
"passed","Fri Sep 16 05:07:29 GMT 2022","Fri Sep 16 05:07:51 GMT 2022","21530","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Fri Sep 16 05:31:33 GMT 2022","Fri Sep 16 05:33:19 GMT 2022","106238","","","","","","Скачать стандарт emk24 -- @1.4 ",""
"broken","Fri Sep 16 05:36:59 GMT 2022","Fri Sep 16 05:37:36 GMT 2022","36877","","","","","","Заказ сплава emk24 -- @1.3 ",""
"broken","Fri Sep 16 05:36:28 GMT 2022","Fri Sep 16 05:36:59 GMT 2022","31593","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Fri Sep 16 05:19:40 GMT 2022","Fri Sep 16 05:21:26 GMT 2022","106172","","","","","","контакты emk24 -- @1.3 ",""
"passed","Fri Sep 16 04:57:39 GMT 2022","Fri Sep 16 04:57:50 GMT 2022","10300","","","","","","railws.com заказать звонок",""
"passed","Fri Sep 16 05:38:10 GMT 2022","Fri Sep 16 05:38:25 GMT 2022","14854","","","","","","emk24 -- @1.1 ",""
"passed","Fri Sep 16 05:21:26 GMT 2022","Fri Sep 16 05:24:45 GMT 2022","198924","","","","","","контакты emk24 -- @1.4 ",""
"passed","Fri Sep 16 04:56:09 GMT 2022","Fri Sep 16 04:56:20 GMT 2022","11683","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
"passed","Fri Sep 16 05:07:51 GMT 2022","Fri Sep 16 05:08:03 GMT 2022","12049","","","","","","Заказать звонок emk24 -- @1.1 ",""
"passed","Fri Sep 16 04:59:16 GMT 2022","Fri Sep 16 04:59:53 GMT 2022","37309","","","","","","корзина emk24 -- @1.3 ",""
"passed","Fri Sep 16 05:17:56 GMT 2022","Fri Sep 16 05:19:40 GMT 2022","103828","","","","","","контакты emk24 -- @1.2 ",""
"passed","Fri Sep 16 04:50:47 GMT 2022","Fri Sep 16 04:53:56 GMT 2022","189160","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Fri Sep 16 04:50:35 GMT 2022","Fri Sep 16 04:50:47 GMT 2022","11770","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Fri Sep 16 05:38:25 GMT 2022","Fri Sep 16 05:40:12 GMT 2022","106967","","","","","","emk24 -- @1.2 ",""
"passed","Fri Sep 16 04:56:20 GMT 2022","Fri Sep 16 04:56:39 GMT 2022","18674","","","","","","emkmet_ru секция 2",""
"passed","Fri Sep 16 05:24:59 GMT 2022","Fri Sep 16 05:29:46 GMT 2022","286997","","","","","","Скачать стандарт emk24 -- @1.2 ",""
"passed","Fri Sep 16 05:00:25 GMT 2022","Fri Sep 16 05:02:14 GMT 2022","108903","","","","","","Купить в 1 клик emk24 -- @1.1 ",""
"passed","Fri Sep 16 05:29:46 GMT 2022","Fri Sep 16 05:31:33 GMT 2022","107444","","","","","","Скачать стандарт emk24 -- @1.3 ",""
"passed","Fri Sep 16 04:58:11 GMT 2022","Fri Sep 16 04:58:22 GMT 2022","11021","","","","","","railws.com оставить заявку -- @1.3 ",""
"broken","Fri Sep 16 05:37:36 GMT 2022","Fri Sep 16 05:38:10 GMT 2022","33525","","","","","","Заказ сплава emk24 -- @1.4 ",""
"passed","Fri Sep 16 05:17:42 GMT 2022","Fri Sep 16 05:17:56 GMT 2022","13514","","","","","","контакты emk24 -- @1.1 ",""
"passed","Fri Sep 16 04:58:01 GMT 2022","Fri Sep 16 04:58:11 GMT 2022","10831","","","","","","railws.com оставить заявку -- @1.2 ",""
"passed","Fri Sep 16 05:09:45 GMT 2022","Fri Sep 16 05:14:30 GMT 2022","285050","","","","","","Заказать звонок emk24 -- @1.3 ",""
"passed","Fri Sep 16 05:14:30 GMT 2022","Fri Sep 16 05:17:42 GMT 2022","192820","","","","","","Заказать звонок emk24 -- @1.4 ",""
"broken","Fri Sep 16 05:34:29 GMT 2022","Fri Sep 16 05:36:28 GMT 2022","118665","","","","","","Заказ сплава emk24 -- @1.1 ",""
"passed","Fri Sep 16 05:05:37 GMT 2022","Fri Sep 16 05:07:29 GMT 2022","111910","","","","","","Купить в 1 клик emk24 -- @1.3 ",""
"passed","Fri Sep 16 05:08:03 GMT 2022","Fri Sep 16 05:09:45 GMT 2022","101972","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Fri Sep 16 05:33:35 GMT 2022","Fri Sep 16 05:33:51 GMT 2022","16540","","","","","","emk24 -- @1.2 ",""
"broken","Fri Sep 16 04:57:13 GMT 2022","Fri Sep 16 04:57:39 GMT 2022","26386","","","","","","emkworld.com оставить заявку -- @1.1 ",""
"passed","Fri Sep 16 05:33:19 GMT 2022","Fri Sep 16 05:33:35 GMT 2022","15676","","","","","","emk24 -- @1.1 ",""
"passed","Fri Sep 16 04:59:53 GMT 2022","Fri Sep 16 05:00:25 GMT 2022","31657","","","","","","корзина emk24 -- @1.4 ",""
"passed","Fri Sep 16 04:58:22 GMT 2022","Fri Sep 16 04:58:48 GMT 2022","25373","","","","","","корзина emk24 -- @1.1 ",""
"passed","Fri Sep 16 05:34:11 GMT 2022","Fri Sep 16 05:34:29 GMT 2022","18630","","","","","","emk24 -- @1.4 ",""
"passed","Fri Sep 16 04:58:48 GMT 2022","Fri Sep 16 04:59:16 GMT 2022","28399","","","","","","корзина emk24 -- @1.2 ",""
"passed","Fri Sep 16 04:55:39 GMT 2022","Fri Sep 16 04:55:52 GMT 2022","13252","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Fri Sep 16 04:55:52 GMT 2022","Fri Sep 16 04:56:09 GMT 2022","16097","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"passed","Fri Sep 16 05:24:45 GMT 2022","Fri Sep 16 05:24:59 GMT 2022","13658","","","","","","Скачать стандарт emk24 -- @1.1 ",""
"passed","Fri Sep 16 04:57:50 GMT 2022","Fri Sep 16 04:58:01 GMT 2022","10806","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Fri Sep 16 05:42:01 GMT 2022","Fri Sep 16 05:45:19 GMT 2022","198259","","","","","","emk24 -- @1.4 ",""
"broken","Fri Sep 16 04:56:49 GMT 2022","Fri Sep 16 04:57:13 GMT 2022","23989","","","","","","emkworld.com заказать звонок -- @1.1 ",""
"passed","Fri Sep 16 04:53:56 GMT 2022","Fri Sep 16 04:55:39 GMT 2022","103345","","","","","","a1-valves.com оставить заявку -- @1.1 ",""
