"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 19 05:17:13 GMT 2022","Sun Jun 19 05:19:00 GMT 2022","107527","","","","","","emk24 -- @1.3 ",""
"passed","Sun Jun 19 04:40:30 GMT 2022","Sun Jun 19 04:42:21 GMT 2022","111545","","","","","","Купить в 1 клик emk24 -- @1.2 ",""
"passed","Sun Jun 19 05:15:11 GMT 2022","Sun Jun 19 05:15:26 GMT 2022","15800","","","","","","emk24 -- @1.1 ",""
"passed","Sun Jun 19 04:19:18 GMT 2022","Sun Jun 19 04:20:59 GMT 2022","100976","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Sun Jun 19 04:23:44 GMT 2022","Sun Jun 19 04:24:21 GMT 2022","37071","","","","","","корзина emk24 -- @1.3 ",""
"passed","Sun Jun 19 04:17:11 GMT 2022","Sun Jun 19 04:18:54 GMT 2022","102390","","","","","","forging.emk24.su секция 3",""
"passed","Sun Jun 19 04:44:44 GMT 2022","Sun Jun 19 04:46:29 GMT 2022","105601","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Sun Jun 19 05:11:38 GMT 2022","Sun Jun 19 05:11:55 GMT 2022","17286","","","","","","Заказ сплава emk24 -- @1.3 ",""
"passed","Sun Jun 19 04:55:23 GMT 2022","Sun Jun 19 04:57:07 GMT 2022","103811","","","","","","Скачать стандарт emk24 -- @1.1 ",""
"passed","Sun Jun 19 04:22:51 GMT 2022","Sun Jun 19 04:23:17 GMT 2022","25257","","","","","","корзина emk24 -- @1.1 ",""
"passed","Sun Jun 19 04:57:07 GMT 2022","Sun Jun 19 04:58:53 GMT 2022","105654","","","","","","Скачать стандарт emk24 -- @1.2 ",""
"passed","Sun Jun 19 04:43:02 GMT 2022","Sun Jun 19 04:44:44 GMT 2022","101399","","","","","","Заказать звонок emk24 -- @1.1 ",""
"passed","Sun Jun 19 04:24:21 GMT 2022","Sun Jun 19 04:24:49 GMT 2022","27742","","","","","","корзина emk24 -- @1.4 ",""
"passed","Sun Jun 19 04:16:40 GMT 2022","Sun Jun 19 04:16:57 GMT 2022","17657","","","","","","forging.emk24.su секция 1 и 2 -- @1.1 ",""
"passed","Sun Jun 19 05:08:09 GMT 2022","Sun Jun 19 05:09:53 GMT 2022","103653","","","","","","Заказ сплава emk24 -- @1.1 ",""
"passed","Sun Jun 19 05:07:29 GMT 2022","Sun Jun 19 05:07:53 GMT 2022","23102","","","","","","emk24 -- @1.3 ",""
"passed","Sun Jun 19 04:16:02 GMT 2022","Sun Jun 19 04:16:12 GMT 2022","10265","","","","","","emkmet_ru секция 3",""
"passed","Sun Jun 19 04:15:34 GMT 2022","Sun Jun 19 04:15:45 GMT 2022","11816","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
"passed","Sun Jun 19 05:07:53 GMT 2022","Sun Jun 19 05:08:09 GMT 2022","16795","","","","","","emk24 -- @1.4 ",""
"passed","Sun Jun 19 04:58:53 GMT 2022","Sun Jun 19 05:00:41 GMT 2022","107843","","","","","","Скачать стандарт emk24 -- @1.3 ",""
"passed","Sun Jun 19 05:11:55 GMT 2022","Sun Jun 19 05:15:11 GMT 2022","195337","","","","","","Заказ сплава emk24 -- @1.4 ",""
"passed","Sun Jun 19 04:53:38 GMT 2022","Sun Jun 19 04:55:23 GMT 2022","105739","","","","","","контакты emk24 -- @1.4 ",""
"passed","Sun Jun 19 04:20:59 GMT 2022","Sun Jun 19 04:21:10 GMT 2022","11335","","","","","","railws.com оставить заявку -- @1.2 ",""
"passed","Sun Jun 19 04:42:43 GMT 2022","Sun Jun 19 04:43:02 GMT 2022","19308","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Sun Jun 19 03:55:00 GMT 2022","Sun Jun 19 04:13:22 GMT 2022","1101550","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Sun Jun 19 04:51:51 GMT 2022","Sun Jun 19 04:53:38 GMT 2022","106480","","","","","","контакты emk24 -- @1.3 ",""
"passed","Sun Jun 19 03:54:49 GMT 2022","Sun Jun 19 03:55:00 GMT 2022","10613","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Sun Jun 19 05:00:41 GMT 2022","Sun Jun 19 05:02:26 GMT 2022","105344","","","","","","Скачать стандарт emk24 -- @1.4 ",""
"passed","Sun Jun 19 04:19:08 GMT 2022","Sun Jun 19 04:19:18 GMT 2022","10311","","","","","","railws.com заказать звонок",""
"passed","Sun Jun 19 04:49:55 GMT 2022","Sun Jun 19 04:50:08 GMT 2022","13332","","","","","","контакты emk24 -- @1.1 ",""
"passed","Sun Jun 19 05:09:53 GMT 2022","Sun Jun 19 05:11:38 GMT 2022","104963","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Sun Jun 19 04:18:54 GMT 2022","Sun Jun 19 04:19:08 GMT 2022","13759","","","","","","forging.emk24.su заказать звонок",""
"passed","Sun Jun 19 04:21:10 GMT 2022","Sun Jun 19 04:22:51 GMT 2022","101234","","","","","","railws.com оставить заявку -- @1.3 ",""
"passed","Sun Jun 19 04:15:18 GMT 2022","Sun Jun 19 04:15:34 GMT 2022","15801","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"passed","Sun Jun 19 04:42:21 GMT 2022","Sun Jun 19 04:42:43 GMT 2022","21747","","","","","","Купить в 1 клик emk24 -- @1.3 ",""
"passed","Sun Jun 19 04:16:57 GMT 2022","Sun Jun 19 04:17:11 GMT 2022","14160","","","","","","forging.emk24.su секция 1 и 2 -- @1.2 ",""
"passed","Sun Jun 19 05:02:42 GMT 2022","Sun Jun 19 05:07:29 GMT 2022","287617","","","","","","emk24 -- @1.2 ",""
"passed","Sun Jun 19 04:50:08 GMT 2022","Sun Jun 19 04:51:51 GMT 2022","102891","","","","","","контакты emk24 -- @1.2 ",""
"passed","Sun Jun 19 04:46:29 GMT 2022","Sun Jun 19 04:48:13 GMT 2022","103490","","","","","","Заказать звонок emk24 -- @1.3 ",""
"passed","Sun Jun 19 04:13:35 GMT 2022","Sun Jun 19 04:15:18 GMT 2022","103038","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
