"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 14 05:30:49 GMT 2022","Wed Sep 14 05:31:04 GMT 2022","15413","","","","","","emk24 -- @1.1 ",""
"passed","Wed Sep 14 05:05:18 GMT 2022","Wed Sep 14 05:05:54 GMT 2022","36837","","","","","","корзина emk24 -- @1.3 ",""
"passed","Wed Sep 14 04:54:19 GMT 2022","Wed Sep 14 04:54:32 GMT 2022","12848","","","","","","a1-valves.com оставить заявку -- @1.1 ",""
"passed","Wed Sep 14 05:22:38 GMT 2022","Wed Sep 14 05:25:54 GMT 2022","195814","","","","","","emk24 -- @1.1 ",""
"passed","Wed Sep 14 04:54:32 GMT 2022","Wed Sep 14 04:54:45 GMT 2022","12895","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Wed Sep 14 05:02:53 GMT 2022","Wed Sep 14 05:04:50 GMT 2022","116894","","","","","","корзина emk24 -- @1.1 ",""
"passed","Wed Sep 14 05:07:44 GMT 2022","Wed Sep 14 05:07:55 GMT 2022","10793","","","","","","Заказать звонок emk24 -- @1.1 ",""
"passed","Wed Sep 14 05:19:03 GMT 2022","Wed Sep 14 05:20:52 GMT 2022","109539","","","","","","Скачать стандарт emk24 -- @1.3 ",""
"passed","Wed Sep 14 05:28:02 GMT 2022","Wed Sep 14 05:28:19 GMT 2022","17103","","","","","","emk24 -- @1.4 ",""
"passed","Wed Sep 14 04:57:25 GMT 2022","Wed Sep 14 04:59:09 GMT 2022","103455","","","","","","emkworld.com оставить заявку -- @1.1 ",""
"passed","Wed Sep 14 05:08:07 GMT 2022","Wed Sep 14 05:09:49 GMT 2022","102203","","","","","","Заказать звонок emk24 -- @1.3 ",""
"passed","Wed Sep 14 05:27:42 GMT 2022","Wed Sep 14 05:28:02 GMT 2022","20020","","","","","","emk24 -- @1.3 ",""
"passed","Wed Sep 14 04:59:19 GMT 2022","Wed Sep 14 04:59:30 GMT 2022","11015","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Wed Sep 14 04:55:14 GMT 2022","Wed Sep 14 04:55:30 GMT 2022","16406","","","","","","emkmet_ru секция 2",""
"passed","Wed Sep 14 04:55:30 GMT 2022","Wed Sep 14 04:55:40 GMT 2022","10230","","","","","","emkmet_ru секция 3",""
"passed","Wed Sep 14 05:28:48 GMT 2022","Wed Sep 14 05:29:04 GMT 2022","16537","","","","","","Заказ сплава emk24 -- @1.3 ",""
"passed","Wed Sep 14 05:17:17 GMT 2022","Wed Sep 14 05:19:03 GMT 2022","105535","","","","","","Скачать стандарт emk24 -- @1.2 ",""
"passed","Wed Sep 14 04:59:30 GMT 2022","Wed Sep 14 05:02:42 GMT 2022","191337","","","","","","railws.com оставить заявку -- @1.2 ",""
"passed","Wed Sep 14 05:28:19 GMT 2022","Wed Sep 14 05:28:33 GMT 2022","14036","","","","","","Заказ сплава emk24 -- @1.1 ",""
"passed","Wed Sep 14 05:06:23 GMT 2022","Wed Sep 14 05:06:43 GMT 2022","19490","","","","","","Купить в 1 клик emk24 -- @1.1 ",""
"passed","Wed Sep 14 05:29:04 GMT 2022","Wed Sep 14 05:30:49 GMT 2022","104758","","","","","","Заказ сплава emk24 -- @1.4 ",""
"passed","Wed Sep 14 05:34:41 GMT 2022","Wed Sep 14 05:43:59 GMT 2022","558034","","","","","","emk24 -- @1.4 ",""
"passed","Wed Sep 14 04:54:45 GMT 2022","Wed Sep 14 04:55:01 GMT 2022","16005","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"passed","Wed Sep 14 05:06:43 GMT 2022","Wed Sep 14 05:07:02 GMT 2022","19889","","","","","","Купить в 1 клик emk24 -- @1.2 ",""
"passed","Wed Sep 14 05:02:42 GMT 2022","Wed Sep 14 05:02:53 GMT 2022","11268","","","","","","railws.com оставить заявку -- @1.3 ",""
"passed","Wed Sep 14 05:07:03 GMT 2022","Wed Sep 14 05:07:24 GMT 2022","21966","","","","","","Купить в 1 клик emk24 -- @1.3 ",""
"passed","Wed Sep 14 05:07:55 GMT 2022","Wed Sep 14 05:08:07 GMT 2022","11513","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Wed Sep 14 05:11:31 GMT 2022","Wed Sep 14 05:11:44 GMT 2022","12980","","","","","","контакты emk24 -- @1.1 ",""
"passed","Wed Sep 14 05:13:29 GMT 2022","Wed Sep 14 05:15:17 GMT 2022","107850","","","","","","контакты emk24 -- @1.3 ",""
"passed","Wed Sep 14 04:44:58 GMT 2022","Wed Sep 14 04:54:10 GMT 2022","552083","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Wed Sep 14 05:15:17 GMT 2022","Wed Sep 14 05:17:03 GMT 2022","105927","","","","","","контакты emk24 -- @1.4 ",""
"passed","Wed Sep 14 05:20:52 GMT 2022","Wed Sep 14 05:22:38 GMT 2022","105876","","","","","","Скачать стандарт emk24 -- @1.4 ",""
"passed","Wed Sep 14 05:04:50 GMT 2022","Wed Sep 14 05:05:18 GMT 2022","27936","","","","","","корзина emk24 -- @1.2 ",""
"passed","Wed Sep 14 05:07:24 GMT 2022","Wed Sep 14 05:07:44 GMT 2022","20026","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Wed Sep 14 05:32:52 GMT 2022","Wed Sep 14 05:34:41 GMT 2022","109111","","","","","","emk24 -- @1.3 ",""
"passed","Wed Sep 14 05:09:49 GMT 2022","Wed Sep 14 05:11:31 GMT 2022","102208","","","","","","Заказать звонок emk24 -- @1.4 ",""
"passed","Wed Sep 14 05:11:44 GMT 2022","Wed Sep 14 05:13:29 GMT 2022","105253","","","","","","контакты emk24 -- @1.2 ",""
"passed","Wed Sep 14 05:25:54 GMT 2022","Wed Sep 14 05:27:42 GMT 2022","107770","","","","","","emk24 -- @1.2 ",""
"passed","Wed Sep 14 04:55:40 GMT 2022","Wed Sep 14 04:57:25 GMT 2022","105061","","","","","","emkworld.com заказать звонок -- @1.1 ",""
"passed","Wed Sep 14 05:28:33 GMT 2022","Wed Sep 14 05:28:48 GMT 2022","14879","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Wed Sep 14 05:05:54 GMT 2022","Wed Sep 14 05:06:23 GMT 2022","28642","","","","","","корзина emk24 -- @1.4 ",""
"passed","Wed Sep 14 05:17:03 GMT 2022","Wed Sep 14 05:17:17 GMT 2022","13754","","","","","","Скачать стандарт emk24 -- @1.1 ",""
"passed","Wed Sep 14 04:59:09 GMT 2022","Wed Sep 14 04:59:19 GMT 2022","10271","","","","","","railws.com заказать звонок",""
"passed","Wed Sep 14 04:54:10 GMT 2022","Wed Sep 14 04:54:19 GMT 2022","9433","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Wed Sep 14 05:31:04 GMT 2022","Wed Sep 14 05:32:52 GMT 2022","107582","","","","","","emk24 -- @1.2 ",""
"passed","Wed Sep 14 04:55:01 GMT 2022","Wed Sep 14 04:55:14 GMT 2022","12672","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
