"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 07 04:17:43 GMT 2022","Fri Oct 07 04:18:05 GMT 2022","21871","","","","","","Купить в 1 клик emk24 -- @1.2 ",""
"passed","Fri Oct 07 04:09:40 GMT 2022","Fri Oct 07 04:11:24 GMT 2022","103994","","","","","","emkworld.com оставить заявку -- @1.1 ",""
"passed","Fri Oct 07 04:11:35 GMT 2022","Fri Oct 07 04:11:46 GMT 2022","11255","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Fri Oct 07 04:37:20 GMT 2022","Fri Oct 07 04:37:39 GMT 2022","18531","","","","","","Заказ сплава emk24 -- @1.3 ",""
"passed","Fri Oct 07 04:07:38 GMT 2022","Fri Oct 07 04:07:49 GMT 2022","11786","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Fri Oct 07 04:16:10 GMT 2022","Fri Oct 07 04:16:50 GMT 2022","40174","","","","","","корзина emk24 -- @1.3 ",""
"passed","Fri Oct 07 04:36:07 GMT 2022","Fri Oct 07 04:36:28 GMT 2022","21401","","","","","","emk24 -- @1.3 ",""
"passed","Fri Oct 07 04:29:50 GMT 2022","Fri Oct 07 04:30:06 GMT 2022","15954","","","","","","Скачать стандарт emk24 -- @1.1 ",""
"passed","Fri Oct 07 04:20:46 GMT 2022","Fri Oct 07 04:22:30 GMT 2022","103768","","","","","","Заказать звонок emk24 -- @1.3 ",""
"passed","Fri Oct 07 04:18:29 GMT 2022","Fri Oct 07 04:18:51 GMT 2022","22431","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Fri Oct 07 04:31:53 GMT 2022","Fri Oct 07 04:32:13 GMT 2022","19399","","","","","","Скачать стандарт emk24 -- @1.3 ",""
"passed","Fri Oct 07 04:35:31 GMT 2022","Fri Oct 07 04:35:48 GMT 2022","17178","","","","","","emk24 -- @1.1 ",""
