"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 11 04:06:24 GMT 2022","Mon Jul 11 04:08:07 GMT 2022","102868","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Mon Jul 11 04:13:31 GMT 2022","Mon Jul 11 04:15:18 GMT 2022","107210","","","","","","контакты emk24 -- @1.3 ",""
"passed","Mon Jul 11 03:58:36 GMT 2022","Mon Jul 11 03:58:49 GMT 2022","12337","","","","","","forging.emk24.su секция 3",""
"passed","Mon Jul 11 04:25:52 GMT 2022","Mon Jul 11 04:26:10 GMT 2022","17552","","","","","","Заказ сплава emk24 -- @1.3 ",""
"passed","Mon Jul 11 03:56:12 GMT 2022","Mon Jul 11 03:56:25 GMT 2022","13184","","","","","","a1-valves.com оставить заявку -- @1.1 ",""
"passed","Mon Jul 11 04:02:52 GMT 2022","Mon Jul 11 04:03:12 GMT 2022","20450","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Mon Jul 11 03:56:38 GMT 2022","Mon Jul 11 03:56:55 GMT 2022","16227","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"passed","Mon Jul 11 03:57:24 GMT 2022","Mon Jul 11 03:57:35 GMT 2022","10727","","","","","","emkmet_ru секция 3",""
"passed","Mon Jul 11 03:58:49 GMT 2022","Mon Jul 11 03:59:02 GMT 2022","13689","","","","","","forging.emk24.su заказать звонок",""
"passed","Mon Jul 11 04:28:29 GMT 2022","Mon Jul 11 04:30:20 GMT 2022","110100","","","","","","emk24 -- @1.3 ",""
"passed","Mon Jul 11 04:17:18 GMT 2022","Mon Jul 11 04:19:05 GMT 2022","106343","","","","","","Скачать стандарт emk24 -- @1.2 ",""
"passed","Mon Jul 11 03:59:36 GMT 2022","Mon Jul 11 03:59:47 GMT 2022","11418","","","","","","railws.com оставить заявку -- @1.3 ",""
"passed","Mon Jul 11 04:30:20 GMT 2022","Mon Jul 11 04:33:38 GMT 2022","198463","","","","","","emk24 -- @1.4 ",""
"passed","Mon Jul 11 03:57:07 GMT 2022","Mon Jul 11 03:57:24 GMT 2022","16892","","","","","","emkmet_ru секция 2",""
"passed","Mon Jul 11 03:59:25 GMT 2022","Mon Jul 11 03:59:36 GMT 2022","11218","","","","","","railws.com оставить заявку -- @1.2 ",""
"passed","Mon Jul 11 03:57:51 GMT 2022","Mon Jul 11 03:58:04 GMT 2022","13615","","","","","","emkworld.com оставить заявку -- @1.1 ",""
"passed","Mon Jul 11 04:15:18 GMT 2022","Mon Jul 11 04:17:04 GMT 2022","105813","","","","","","контакты emk24 -- @1.4 ",""
