"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 18 05:35:25 GMT 2022","Tue Oct 18 05:37:15 GMT 2022","110590","","","","","","emk24 -- @1.4 ",""
"passed","Tue Oct 18 04:50:53 GMT 2022","Tue Oct 18 04:51:12 GMT 2022","18889","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"passed","Tue Oct 18 05:28:40 GMT 2022","Tue Oct 18 05:28:54 GMT 2022","14039","","","","","","Заказ сплава emk24 -- @1.1 ",""
"passed","Tue Oct 18 04:50:04 GMT 2022","Tue Oct 18 04:50:16 GMT 2022","12443","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Tue Oct 18 05:07:19 GMT 2022","Tue Oct 18 05:09:03 GMT 2022","104160","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Tue Oct 18 05:27:55 GMT 2022","Tue Oct 18 05:28:18 GMT 2022","22930","","","","","","emk24 -- @1.3 ",""
"passed","Tue Oct 18 04:56:27 GMT 2022","Tue Oct 18 04:56:42 GMT 2022","15696","","","","","","emkworld.com заказать звонок -- @1.1 ",""
"passed","Tue Oct 18 05:14:23 GMT 2022","Tue Oct 18 05:16:15 GMT 2022","111800","","","","","","контакты emk24 -- @1.2 ",""
"passed","Tue Oct 18 04:59:28 GMT 2022","Tue Oct 18 05:00:09 GMT 2022","41483","","","","","","корзина emk24 -- @1.3 ",""
"passed","Tue Oct 18 05:20:08 GMT 2022","Tue Oct 18 05:21:57 GMT 2022","109043","","","","","","Скачать стандарт emk24 -- @1.2 ",""
"passed","Tue Oct 18 05:19:52 GMT 2022","Tue Oct 18 05:20:08 GMT 2022","15756","","","","","","Скачать стандарт emk24 -- @1.1 ",""
"passed","Tue Oct 18 05:23:48 GMT 2022","Tue Oct 18 05:25:39 GMT 2022","111676","","","","","","Скачать стандарт emk24 -- @1.4 ",""
"passed","Tue Oct 18 05:21:57 GMT 2022","Tue Oct 18 05:23:48 GMT 2022","110417","","","","","","Скачать стандарт emk24 -- @1.3 ",""
"passed","Tue Oct 18 04:50:16 GMT 2022","Tue Oct 18 04:50:25 GMT 2022","9363","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Tue Oct 18 05:00:56 GMT 2022","Tue Oct 18 05:04:18 GMT 2022","202150","","","","","","Купить в 1 клик emk24 -- @1.1 ",""
"passed","Tue Oct 18 05:12:31 GMT 2022","Tue Oct 18 05:14:23 GMT 2022","112085","","","","","","контакты emk24 -- @1.1 ",""
"passed","Tue Oct 18 05:28:54 GMT 2022","Tue Oct 18 05:29:15 GMT 2022","21036","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Tue Oct 18 05:16:15 GMT 2022","Tue Oct 18 05:18:02 GMT 2022","107153","","","","","","контакты emk24 -- @1.3 ",""
"passed","Tue Oct 18 04:57:43 GMT 2022","Tue Oct 18 04:58:37 GMT 2022","53653","","","","","","корзина emk24 -- @1.1 ",""
"passed","Tue Oct 18 04:57:08 GMT 2022","Tue Oct 18 04:57:19 GMT 2022","11616","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Tue Oct 18 05:29:54 GMT 2022","Tue Oct 18 05:30:13 GMT 2022","19151","","","","","","emk24 -- @1.1 ",""
