"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 11 04:40:25 GMT 2022","Sun Sep 11 04:40:37 GMT 2022","12005","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Sun Sep 11 04:52:18 GMT 2022","Sun Sep 11 04:54:08 GMT 2022","109529","","","","","","контакты emk24 -- @1.4 ",""
"passed","Sun Sep 11 04:28:59 GMT 2022","Sun Sep 11 04:29:10 GMT 2022","10297","","","","","","emkmet_ru секция 3",""
"passed","Sun Sep 11 04:28:01 GMT 2022","Sun Sep 11 04:28:14 GMT 2022","13130","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Sun Sep 11 05:04:48 GMT 2022","Sun Sep 11 05:05:05 GMT 2022","16200","","","","","","Заказ сплава emk24 -- @1.4 ",""
"passed","Sun Sep 11 05:03:00 GMT 2022","Sun Sep 11 05:04:48 GMT 2022","108695","","","","","","Заказ сплава emk24 -- @1.3 ",""
"passed","Sun Sep 11 04:39:54 GMT 2022","Sun Sep 11 04:40:14 GMT 2022","19962","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Sun Sep 11 05:00:41 GMT 2022","Sun Sep 11 05:02:29 GMT 2022","108233","","","","","","emk24 -- @1.4 ",""
"passed","Sun Sep 11 05:05:05 GMT 2022","Sun Sep 11 05:06:51 GMT 2022","106627","","","","","","emk24 -- @1.1 ",""
"passed","Sun Sep 11 04:59:46 GMT 2022","Sun Sep 11 05:00:02 GMT 2022","16167","","","","","","emk24 -- @1.1 ",""
"passed","Sun Sep 11 05:10:29 GMT 2022","Sun Sep 11 05:12:17 GMT 2022","107808","","","","","","emk24 -- @1.4 ",""
"passed","Sun Sep 11 04:57:59 GMT 2022","Sun Sep 11 04:59:46 GMT 2022","107332","","","","","","Скачать стандарт emk24 -- @1.4 ",""
"passed","Sun Sep 11 04:37:43 GMT 2022","Sun Sep 11 04:38:21 GMT 2022","37433","","","","","","корзина emk24 -- @1.3 ",""
"passed","Sun Sep 11 04:28:14 GMT 2022","Sun Sep 11 04:28:30 GMT 2022","16235","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"passed","Sun Sep 11 04:54:08 GMT 2022","Sun Sep 11 04:54:23 GMT 2022","14847","","","","","","Скачать стандарт emk24 -- @1.1 ",""
"passed","Sun Sep 11 04:50:31 GMT 2022","Sun Sep 11 04:52:18 GMT 2022","106952","","","","","","контакты emk24 -- @1.3 ",""
"passed","Sun Sep 11 04:28:30 GMT 2022","Sun Sep 11 04:28:43 GMT 2022","12276","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
"passed","Sun Sep 11 04:31:09 GMT 2022","Sun Sep 11 04:32:49 GMT 2022","100639","","","","","","railws.com заказать звонок",""
"passed","Sun Sep 11 04:47:02 GMT 2022","Sun Sep 11 04:48:46 GMT 2022","104516","","","","","","контакты emk24 -- @1.1 ",""
"passed","Sun Sep 11 05:00:02 GMT 2022","Sun Sep 11 05:00:22 GMT 2022","19268","","","","","","emk24 -- @1.2 ",""
"passed","Sun Sep 11 04:36:12 GMT 2022","Sun Sep 11 04:36:24 GMT 2022","11467","","","","","","railws.com оставить заявку -- @1.3 ",""
"passed","Sun Sep 11 04:54:23 GMT 2022","Sun Sep 11 04:56:10 GMT 2022","107621","","","","","","Скачать стандарт emk24 -- @1.2 ",""
"passed","Sun Sep 11 04:56:10 GMT 2022","Sun Sep 11 04:57:59 GMT 2022","108581","","","","","","Скачать стандарт emk24 -- @1.3 ",""
"passed","Sun Sep 11 04:28:43 GMT 2022","Sun Sep 11 04:28:59 GMT 2022","16548","","","","","","emkmet_ru секция 2",""
"passed","Sun Sep 11 05:06:51 GMT 2022","Sun Sep 11 05:08:40 GMT 2022","108889","","","","","","emk24 -- @1.2 ",""
"passed","Sun Sep 11 04:40:37 GMT 2022","Sun Sep 11 04:42:19 GMT 2022","101921","","","","","","Заказать звонок emk24 -- @1.3 ",""
"passed","Sun Sep 11 04:39:11 GMT 2022","Sun Sep 11 04:39:32 GMT 2022","20934","","","","","","Купить в 1 клик emk24 -- @1.2 ",""
"passed","Sun Sep 11 04:26:08 GMT 2022","Sun Sep 11 04:27:48 GMT 2022","99685","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Sun Sep 11 04:40:14 GMT 2022","Sun Sep 11 04:40:25 GMT 2022","10861","","","","","","Заказать звонок emk24 -- @1.1 ",""
"passed","Sun Sep 11 05:02:44 GMT 2022","Sun Sep 11 05:03:00 GMT 2022","16193","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Sun Sep 11 05:08:40 GMT 2022","Sun Sep 11 05:10:29 GMT 2022","109208","","","","","","emk24 -- @1.3 ",""
"passed","Sun Sep 11 04:36:24 GMT 2022","Sun Sep 11 04:37:15 GMT 2022","51369","","","","","","корзина emk24 -- @1.1 ",""
"passed","Sun Sep 11 04:38:52 GMT 2022","Sun Sep 11 04:39:11 GMT 2022","18820","","","","","","Купить в 1 клик emk24 -- @1.1 ",""
"passed","Sun Sep 11 04:32:49 GMT 2022","Sun Sep 11 04:34:31 GMT 2022","101542","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Sun Sep 11 04:42:19 GMT 2022","Sun Sep 11 04:47:02 GMT 2022","282850","","","","","","Заказать звонок emk24 -- @1.4 ",""
"passed","Sun Sep 11 04:37:15 GMT 2022","Sun Sep 11 04:37:43 GMT 2022","27962","","","","","","корзина emk24 -- @1.2 ",""
"passed","Sun Sep 11 04:39:32 GMT 2022","Sun Sep 11 04:39:54 GMT 2022","22159","","","","","","Купить в 1 клик emk24 -- @1.3 ",""
"passed","Sun Sep 11 04:38:21 GMT 2022","Sun Sep 11 04:38:52 GMT 2022","31410","","","","","","корзина emk24 -- @1.4 ",""
"passed","Sun Sep 11 05:00:22 GMT 2022","Sun Sep 11 05:00:41 GMT 2022","19459","","","","","","emk24 -- @1.3 ",""
"passed","Sun Sep 11 04:30:54 GMT 2022","Sun Sep 11 04:31:09 GMT 2022","14153","","","","","","emkworld.com оставить заявку -- @1.1 ",""
"passed","Sun Sep 11 04:29:10 GMT 2022","Sun Sep 11 04:30:54 GMT 2022","104836","","","","","","emkworld.com заказать звонок -- @1.1 ",""
