"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 11 04:14:25 GMT 2022","Thu Aug 11 04:17:41 GMT 2022","195926","","","","","","контакты emk24 -- @1.2 ",""
"passed","Thu Aug 11 03:47:52 GMT 2022","Thu Aug 11 03:48:04 GMT 2022","12126","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
"passed","Thu Aug 11 04:19:28 GMT 2022","Thu Aug 11 04:21:15 GMT 2022","107034","","","","","","контакты emk24 -- @1.4 ",""
"passed","Thu Aug 11 04:21:30 GMT 2022","Thu Aug 11 04:23:16 GMT 2022","106100","","","","","","Скачать стандарт emk24 -- @1.2 ",""
"passed","Thu Aug 11 03:50:30 GMT 2022","Thu Aug 11 03:50:48 GMT 2022","17464","","","","","","forging.emk24.su секция 1 и 2 -- @1.1 ",""
"passed","Thu Aug 11 03:57:02 GMT 2022","Thu Aug 11 03:57:42 GMT 2022","39246","","","","","","корзина emk24 -- @1.3 ",""
"passed","Thu Aug 11 03:51:03 GMT 2022","Thu Aug 11 03:51:15 GMT 2022","12780","","","","","","forging.emk24.su секция 3",""
"passed","Thu Aug 11 04:28:27 GMT 2022","Thu Aug 11 04:28:42 GMT 2022","15468","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Thu Aug 11 03:52:27 GMT 2022","Thu Aug 11 03:55:39 GMT 2022","191613","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Thu Aug 11 03:46:48 GMT 2022","Thu Aug 11 03:47:01 GMT 2022","12027","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Thu Aug 11 04:23:16 GMT 2022","Thu Aug 11 04:25:05 GMT 2022","109100","","","","","","Скачать стандарт emk24 -- @1.3 ",""
"passed","Thu Aug 11 04:28:11 GMT 2022","Thu Aug 11 04:28:27 GMT 2022","15517","","","","","","Заказ сплава emk24 -- @1.1 ",""
"passed","Thu Aug 11 03:56:29 GMT 2022","Thu Aug 11 03:57:02 GMT 2022","33226","","","","","","корзина emk24 -- @1.2 ",""
"passed","Thu Aug 11 03:48:21 GMT 2022","Thu Aug 11 03:48:31 GMT 2022","10379","","","","","","emkmet_ru секция 3",""
"passed","Thu Aug 11 03:57:42 GMT 2022","Thu Aug 11 03:58:13 GMT 2022","31104","","","","","","корзина emk24 -- @1.4 ",""
"passed","Thu Aug 11 03:48:04 GMT 2022","Thu Aug 11 03:48:21 GMT 2022","16852","","","","","","emkmet_ru секция 2",""
"passed","Thu Aug 11 04:12:35 GMT 2022","Thu Aug 11 04:14:25 GMT 2022","110098","","","","","","контакты emk24 -- @1.1 ",""
"passed","Thu Aug 11 04:27:09 GMT 2022","Thu Aug 11 04:27:29 GMT 2022","20011","","","","","","emk24 -- @1.2 ",""
"passed","Thu Aug 11 03:48:46 GMT 2022","Thu Aug 11 03:50:30 GMT 2022","104046","","","","","","emkworld.com оставить заявку -- @1.1 ",""
"passed","Thu Aug 11 04:31:01 GMT 2022","Thu Aug 11 04:34:18 GMT 2022","197309","","","","","","emk24 -- @1.2 ",""
"passed","Thu Aug 11 03:52:17 GMT 2022","Thu Aug 11 03:52:27 GMT 2022","10450","","","","","","railws.com заказать звонок",""
"passed","Thu Aug 11 04:27:29 GMT 2022","Thu Aug 11 04:27:53 GMT 2022","23993","","","","","","emk24 -- @1.3 ",""
"passed","Thu Aug 11 04:21:15 GMT 2022","Thu Aug 11 04:21:30 GMT 2022","15056","","","","","","Скачать стандарт emk24 -- @1.1 ",""
"passed","Thu Aug 11 04:27:53 GMT 2022","Thu Aug 11 04:28:11 GMT 2022","18873","","","","","","emk24 -- @1.4 ",""
"passed","Thu Aug 11 04:00:05 GMT 2022","Thu Aug 11 04:00:25 GMT 2022","20319","","","","","","Купить в 1 клик emk24 -- @1.2 ",""
"passed","Thu Aug 11 04:07:11 GMT 2022","Thu Aug 11 04:07:23 GMT 2022","11833","","","","","","Заказать звонок emk24 -- @1.1 ",""
