"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 16 04:10:27 GMT 2022","Tue Aug 16 04:11:06 GMT 2022","39268","","","","","","корзина emk24 -- @1.2 ",""
"passed","Tue Aug 16 04:40:31 GMT 2022","Tue Aug 16 04:40:46 GMT 2022","14836","","","","","","emk24 -- @1.1 ",""
"passed","Tue Aug 16 04:33:12 GMT 2022","Tue Aug 16 04:34:57 GMT 2022","104919","","","","","","контакты emk24 -- @1.4 ",""
"passed","Tue Aug 16 04:08:04 GMT 2022","Tue Aug 16 04:08:14 GMT 2022","10689","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Tue Aug 16 04:01:46 GMT 2022","Tue Aug 16 04:01:56 GMT 2022","10467","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Tue Aug 16 04:07:15 GMT 2022","Tue Aug 16 04:07:29 GMT 2022","14082","","","","","","forging.emk24.su секция 1 и 2 -- @1.2 ",""
"passed","Tue Aug 16 04:06:57 GMT 2022","Tue Aug 16 04:07:15 GMT 2022","17605","","","","","","forging.emk24.su секция 1 и 2 -- @1.1 ",""
"passed","Tue Aug 16 04:04:49 GMT 2022","Tue Aug 16 04:04:59 GMT 2022","9986","","","","","","emkmet_ru секция 3",""
"passed","Tue Aug 16 04:02:17 GMT 2022","Tue Aug 16 04:04:00 GMT 2022","102926","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Tue Aug 16 04:44:52 GMT 2022","Tue Aug 16 04:45:08 GMT 2022","15232","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Tue Aug 16 04:01:56 GMT 2022","Tue Aug 16 04:02:05 GMT 2022","8644","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Tue Aug 16 04:02:05 GMT 2022","Tue Aug 16 04:02:17 GMT 2022","12684","","","","","","a1-valves.com оставить заявку -- @1.1 ",""
"passed","Tue Aug 16 04:07:53 GMT 2022","Tue Aug 16 04:08:04 GMT 2022","10144","","","","","","railws.com заказать звонок",""
"passed","Tue Aug 16 04:40:46 GMT 2022","Tue Aug 16 04:42:33 GMT 2022","106962","","","","","","emk24 -- @1.2 ",""
"passed","Tue Aug 16 04:35:09 GMT 2022","Tue Aug 16 04:36:56 GMT 2022","107035","","","","","","Скачать стандарт emk24 -- @1.2 ",""
"passed","Tue Aug 16 04:09:41 GMT 2022","Tue Aug 16 04:10:27 GMT 2022","46042","","","","","","корзина emk24 -- @1.1 ",""
"passed","Tue Aug 16 04:07:41 GMT 2022","Tue Aug 16 04:07:53 GMT 2022","12576","","","","","","forging.emk24.su заказать звонок",""
"passed","Tue Aug 16 04:21:13 GMT 2022","Tue Aug 16 04:22:58 GMT 2022","104246","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Tue Aug 16 04:11:06 GMT 2022","Tue Aug 16 04:11:43 GMT 2022","36612","","","","","","корзина emk24 -- @1.3 ",""
"passed","Tue Aug 16 04:13:42 GMT 2022","Tue Aug 16 04:14:00 GMT 2022","18763","","","","","","Купить в 1 клик emk24 -- @1.1 ",""
"passed","Tue Aug 16 04:38:44 GMT 2022","Tue Aug 16 04:40:31 GMT 2022","106819","","","","","","Скачать стандарт emk24 -- @1.4 ",""
"passed","Tue Aug 16 04:19:32 GMT 2022","Tue Aug 16 04:21:13 GMT 2022","101714","","","","","","Заказать звонок emk24 -- @1.1 ",""
"passed","Tue Aug 16 04:26:12 GMT 2022","Tue Aug 16 04:27:55 GMT 2022","103006","","","","","","Заказать звонок emk24 -- @1.4 ",""
"passed","Tue Aug 16 04:45:26 GMT 2022","Tue Aug 16 04:45:42 GMT 2022","15477","","","","","","Заказ сплава emk24 -- @1.4 ",""
"passed","Tue Aug 16 04:04:00 GMT 2022","Tue Aug 16 04:04:16 GMT 2022","15715","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"passed","Tue Aug 16 04:45:08 GMT 2022","Tue Aug 16 04:45:26 GMT 2022","18347","","","","","","Заказ сплава emk24 -- @1.3 ",""
"passed","Tue Aug 16 04:07:29 GMT 2022","Tue Aug 16 04:07:41 GMT 2022","11900","","","","","","forging.emk24.su секция 3",""
"passed","Tue Aug 16 04:15:50 GMT 2022","Tue Aug 16 04:19:12 GMT 2022","201991","","","","","","Купить в 1 клик emk24 -- @1.3 ",""
"passed","Tue Aug 16 04:04:16 GMT 2022","Tue Aug 16 04:04:33 GMT 2022","16782","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
"passed","Tue Aug 16 04:11:43 GMT 2022","Tue Aug 16 04:13:42 GMT 2022","119112","","","","","","корзина emk24 -- @1.4 ",""
