"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 18 03:46:02 GMT 2022","Sat Jun 18 03:46:16 GMT 2022","13825","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Sat Jun 18 03:46:49 GMT 2022","Sat Jun 18 03:47:07 GMT 2022","18228","","","","","","emkmet_ru секция 2",""
"passed","Sat Jun 18 04:36:18 GMT 2022","Sat Jun 18 04:42:37 GMT 2022","378676","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Sat Jun 18 04:11:44 GMT 2022","Sat Jun 18 04:12:15 GMT 2022","30342","","","","","","корзина emk24 -- @1.2 ",""
"passed","Sat Jun 18 04:12:56 GMT 2022","Sat Jun 18 04:13:28 GMT 2022","32138","","","","","","корзина emk24 -- @1.4 ",""
"passed","Sat Jun 18 04:08:37 GMT 2022","Sat Jun 18 04:10:29 GMT 2022","111603","","","","","","forging.emk24.su заказать звонок",""
"passed","Sat Jun 18 04:08:23 GMT 2022","Sat Jun 18 04:08:37 GMT 2022","14196","","","","","","forging.emk24.su секция 3",""
"passed","Sat Jun 18 04:10:29 GMT 2022","Sat Jun 18 04:10:41 GMT 2022","11672","","","","","","railws.com заказать звонок",""
"passed","Sat Jun 18 04:35:01 GMT 2022","Sat Jun 18 04:35:21 GMT 2022","19882","","","","","","emk24 -- @1.2 ",""
"passed","Sat Jun 18 04:11:16 GMT 2022","Sat Jun 18 04:11:44 GMT 2022","28177","","","","","","корзина emk24 -- @1.1 ",""
"passed","Sat Jun 18 04:27:15 GMT 2022","Sat Jun 18 04:29:02 GMT 2022","107581","","","","","","контакты emk24 -- @1.4 ",""
"passed","Sat Jun 18 04:23:39 GMT 2022","Sat Jun 18 04:25:26 GMT 2022","107006","","","","","","контакты emk24 -- @1.2 ",""
"passed","Sat Jun 18 04:12:15 GMT 2022","Sat Jun 18 04:12:56 GMT 2022","41415","","","","","","корзина emk24 -- @1.3 ",""
"passed","Sat Jun 18 04:34:44 GMT 2022","Sat Jun 18 04:35:01 GMT 2022","17026","","","","","","emk24 -- @1.1 ",""
"passed","Sat Jun 18 04:15:12 GMT 2022","Sat Jun 18 04:16:55 GMT 2022","103012","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Sat Jun 18 04:10:41 GMT 2022","Sat Jun 18 04:10:53 GMT 2022","11819","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Sat Jun 18 04:47:29 GMT 2022","Sat Jun 18 04:49:18 GMT 2022","108459","","","","","","Заказ сплава emk24 -- @1.4 ",""
"passed","Sat Jun 18 04:11:04 GMT 2022","Sat Jun 18 04:11:16 GMT 2022","11940","","","","","","railws.com оставить заявку -- @1.3 ",""
"passed","Sat Jun 18 03:45:39 GMT 2022","Sat Jun 18 03:45:48 GMT 2022","9464","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Sat Jun 18 04:18:39 GMT 2022","Sat Jun 18 04:21:52 GMT 2022","193612","","","","","","Заказать звонок emk24 -- @1.4 ",""
"passed","Sat Jun 18 04:52:54 GMT 2022","Sat Jun 18 04:54:45 GMT 2022","111038","","","","","","emk24 -- @1.3 ",""
"passed","Sat Jun 18 03:46:16 GMT 2022","Sat Jun 18 03:46:35 GMT 2022","19434","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"passed","Sat Jun 18 04:51:06 GMT 2022","Sat Jun 18 04:52:54 GMT 2022","108918","","","","","","emk24 -- @1.2 ",""
"passed","Sat Jun 18 04:54:45 GMT 2022","Sat Jun 18 04:56:34 GMT 2022","108987","","","","","","emk24 -- @1.4 ",""
"passed","Sat Jun 18 04:10:53 GMT 2022","Sat Jun 18 04:11:04 GMT 2022","11751","","","","","","railws.com оставить заявку -- @1.2 ",""
"passed","Sat Jun 18 04:36:02 GMT 2022","Sat Jun 18 04:36:18 GMT 2022","15976","","","","","","Заказ сплава emk24 -- @1.1 ",""
"passed","Sat Jun 18 04:13:51 GMT 2022","Sat Jun 18 04:14:13 GMT 2022","22772","","","","","","Купить в 1 клик emk24 -- @1.2 ",""
"passed","Sat Jun 18 03:45:26 GMT 2022","Sat Jun 18 03:45:39 GMT 2022","12611","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Sat Jun 18 04:35:21 GMT 2022","Sat Jun 18 04:35:43 GMT 2022","22182","","","","","","emk24 -- @1.3 ",""
"passed","Sat Jun 18 04:15:00 GMT 2022","Sat Jun 18 04:15:12 GMT 2022","12304","","","","","","Заказать звонок emk24 -- @1.1 ",""
"passed","Sat Jun 18 04:30:48 GMT 2022","Sat Jun 18 04:31:06 GMT 2022","17849","","","","","","Скачать стандарт emk24 -- @1.2 ",""
"passed","Sat Jun 18 04:31:06 GMT 2022","Sat Jun 18 04:32:56 GMT 2022","109852","","","","","","Скачать стандарт emk24 -- @1.3 ",""
"passed","Sat Jun 18 04:35:43 GMT 2022","Sat Jun 18 04:36:02 GMT 2022","19198","","","","","","emk24 -- @1.4 ",""
"passed","Sat Jun 18 03:52:42 GMT 2022","Sat Jun 18 04:08:23 GMT 2022","941253","","","","","","forging.emk24.su секция 1 и 2 -- @1.2 ",""
"passed","Sat Jun 18 04:14:13 GMT 2022","Sat Jun 18 04:14:38 GMT 2022","24973","","","","","","Купить в 1 клик emk24 -- @1.3 ",""
"passed","Sat Jun 18 04:49:18 GMT 2022","Sat Jun 18 04:51:06 GMT 2022","107789","","","","","","emk24 -- @1.1 ",""
"passed","Sat Jun 18 04:25:26 GMT 2022","Sat Jun 18 04:27:15 GMT 2022","109248","","","","","","контакты emk24 -- @1.3 ",""
"passed","Sat Jun 18 04:14:38 GMT 2022","Sat Jun 18 04:15:00 GMT 2022","21480","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Sat Jun 18 03:47:07 GMT 2022","Sat Jun 18 03:47:19 GMT 2022","11893","","","","","","emkmet_ru секция 3",""
"passed","Sat Jun 18 04:16:55 GMT 2022","Sat Jun 18 04:18:39 GMT 2022","103774","","","","","","Заказать звонок emk24 -- @1.3 ",""
"passed","Sat Jun 18 04:21:52 GMT 2022","Sat Jun 18 04:23:39 GMT 2022","106127","","","","","","контакты emk24 -- @1.1 ",""
"passed","Sat Jun 18 03:49:21 GMT 2022","Sat Jun 18 03:52:42 GMT 2022","200924","","","","","","forging.emk24.su секция 1 и 2 -- @1.1 ",""
"passed","Sat Jun 18 03:46:35 GMT 2022","Sat Jun 18 03:46:49 GMT 2022","13945","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
"passed","Sat Jun 18 04:32:56 GMT 2022","Sat Jun 18 04:34:44 GMT 2022","107772","","","","","","Скачать стандарт emk24 -- @1.4 ",""
"passed","Sat Jun 18 03:47:37 GMT 2022","Sat Jun 18 03:49:21 GMT 2022","104533","","","","","","emkworld.com оставить заявку -- @1.1 ",""
