"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 28 03:39:37 GMT 2022","Mon Mar 28 03:39:55 GMT 2022","18430","","","","","","emksteel.ru диалог оставить заявку -- @1.1 ",""
"passed","Mon Mar 28 03:39:55 GMT 2022","Mon Mar 28 03:40:13 GMT 2022","17282","","","","","","emksteel.ru диалог оставить заявку -- @1.2 ",""
"passed","Mon Mar 28 04:04:42 GMT 2022","Mon Mar 28 04:06:30 GMT 2022","108556","","","","","","контакты emk24 -- @1.2 ",""
"passed","Mon Mar 28 03:32:24 GMT 2022","Mon Mar 28 03:32:41 GMT 2022","17512","","","","","","a1-valves.com оставить заявку -- @1.1 ",""
"passed","Mon Mar 28 04:06:30 GMT 2022","Mon Mar 28 04:08:22 GMT 2022","112223","","","","","","контакты emk24 -- @1.3 ",""
"passed","Mon Mar 28 04:24:30 GMT 2022","Mon Mar 28 04:24:48 GMT 2022","18070","","","","","","Заказ сплава emk24 -- @1.4 ",""
"passed","Mon Mar 28 03:40:27 GMT 2022","Mon Mar 28 03:40:50 GMT 2022","23600","","","","","","emkworld.com заказать звонок -- @1.1 ",""
"passed","Mon Mar 28 03:40:13 GMT 2022","Mon Mar 28 03:40:27 GMT 2022","14081","","","","","","emksteel.ru оставить заявку",""
"passed","Mon Mar 28 03:39:21 GMT 2022","Mon Mar 28 03:39:37 GMT 2022","16011","","","","","","emksteel.ru заказать звонок -- @1.3 ",""
"passed","Mon Mar 28 03:33:20 GMT 2022","Mon Mar 28 03:33:35 GMT 2022","15855","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
"passed","Mon Mar 28 04:10:28 GMT 2022","Mon Mar 28 04:15:18 GMT 2022","290086","","","","","","Скачать стандарт emk24 -- @1.2 ",""
"passed","Mon Mar 28 03:55:36 GMT 2022","Mon Mar 28 03:56:10 GMT 2022","33512","","","","","","Купить в 1 клик emk24 -- @1.2 ",""
"passed","Mon Mar 28 03:53:03 GMT 2022","Mon Mar 28 03:53:38 GMT 2022","35731","","","","","","корзина emk24 -- @1.2 ",""
"passed","Mon Mar 28 04:19:44 GMT 2022","Mon Mar 28 04:20:10 GMT 2022","26053","","","","","","emk24 -- @1.3 ",""
"passed","Mon Mar 28 03:49:45 GMT 2022","Mon Mar 28 03:50:00 GMT 2022","14201","","","","","","forging.emk24.su заказать звонок",""
"passed","Mon Mar 28 03:33:58 GMT 2022","Mon Mar 28 03:34:14 GMT 2022","15732","","","","","","emkmet_ru секция 3",""
"passed","Mon Mar 28 04:15:18 GMT 2022","Mon Mar 28 04:17:12 GMT 2022","113644","","","","","","Скачать стандарт emk24 -- @1.3 ",""
"passed","Mon Mar 28 03:42:42 GMT 2022","Mon Mar 28 03:49:08 GMT 2022","386203","","","","","","forging.emk24.su секция 1 и 2 -- @1.1 ",""
"passed","Mon Mar 28 03:50:14 GMT 2022","Mon Mar 28 03:50:30 GMT 2022","16208","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Mon Mar 28 03:50:44 GMT 2022","Mon Mar 28 03:52:30 GMT 2022","105280","","","","","","railws.com оставить заявку -- @1.3 ",""
"passed","Mon Mar 28 03:32:13 GMT 2022","Mon Mar 28 03:32:24 GMT 2022","11171","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Mon Mar 28 03:56:10 GMT 2022","Mon Mar 28 03:56:46 GMT 2022","36112","","","","","","Купить в 1 клик emk24 -- @1.3 ",""
"passed","Mon Mar 28 03:32:41 GMT 2022","Mon Mar 28 03:32:58 GMT 2022","17000","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Mon Mar 28 03:40:50 GMT 2022","Mon Mar 28 03:42:42 GMT 2022","111813","","","","","","emkworld.com оставить заявку -- @1.1 ",""
"passed","Mon Mar 28 03:39:04 GMT 2022","Mon Mar 28 03:39:21 GMT 2022","16862","","","","","","emksteel.ru заказать звонок -- @1.2 ",""
"broken","Mon Mar 28 04:24:48 GMT 2022","Mon Mar 28 04:40:13 GMT 2022","924532","","","","","","emk24 -- @1.1 ",""
"passed","Mon Mar 28 03:57:33 GMT 2022","Mon Mar 28 03:59:19 GMT 2022","106112","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Mon Mar 28 04:20:10 GMT 2022","Mon Mar 28 04:20:31 GMT 2022","20422","","","","","","emk24 -- @1.4 ",""
"passed","Mon Mar 28 04:42:05 GMT 2022","Mon Mar 28 04:44:00 GMT 2022","114918","","","","","","emk24 -- @1.3 ",""
"passed","Mon Mar 28 04:17:12 GMT 2022","Mon Mar 28 04:19:02 GMT 2022","110107","","","","","","Скачать стандарт emk24 -- @1.4 ",""
"passed","Mon Mar 28 03:49:29 GMT 2022","Mon Mar 28 03:49:45 GMT 2022","16513","","","","","","forging.emk24.su секция 3",""
"passed","Mon Mar 28 04:10:10 GMT 2022","Mon Mar 28 04:10:28 GMT 2022","18275","","","","","","Скачать стандарт emk24 -- @1.1 ",""
"passed","Mon Mar 28 04:19:22 GMT 2022","Mon Mar 28 04:19:44 GMT 2022","21862","","","","","","emk24 -- @1.2 ",""
"passed","Mon Mar 28 04:40:13 GMT 2022","Mon Mar 28 04:42:05 GMT 2022","112211","","","","","","emk24 -- @1.2 ",""
"passed","Mon Mar 28 03:59:19 GMT 2022","Mon Mar 28 04:01:07 GMT 2022","108209","","","","","","Заказать звонок emk24 -- @1.3 ",""
"passed","Mon Mar 28 03:50:30 GMT 2022","Mon Mar 28 03:50:44 GMT 2022","13904","","","","","","railws.com оставить заявку -- @1.2 ",""
"passed","Mon Mar 28 04:19:02 GMT 2022","Mon Mar 28 04:19:22 GMT 2022","20395","","","","","","emk24 -- @1.1 ",""
"passed","Mon Mar 28 03:33:35 GMT 2022","Mon Mar 28 03:33:58 GMT 2022","22685","","","","","","emkmet_ru секция 2",""
"passed","Mon Mar 28 04:44:00 GMT 2022","Mon Mar 28 04:45:51 GMT 2022","110875","","","","","","emk24 -- @1.4 ",""
"passed","Mon Mar 28 03:56:46 GMT 2022","Mon Mar 28 03:57:17 GMT 2022","30918","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Mon Mar 28 04:02:54 GMT 2022","Mon Mar 28 04:04:42 GMT 2022","108015","","","","","","контакты emk24 -- @1.1 ",""
"passed","Mon Mar 28 04:08:22 GMT 2022","Mon Mar 28 04:10:10 GMT 2022","107559","","","","","","контакты emk24 -- @1.4 ",""
"passed","Mon Mar 28 04:20:31 GMT 2022","Mon Mar 28 04:20:48 GMT 2022","17556","","","","","","Заказ сплава emk24 -- @1.1 ",""
"passed","Mon Mar 28 03:50:00 GMT 2022","Mon Mar 28 03:50:14 GMT 2022","14621","","","","","","railws.com заказать звонок",""
"passed","Mon Mar 28 03:53:38 GMT 2022","Mon Mar 28 03:54:30 GMT 2022","51749","","","","","","корзина emk24 -- @1.3 ",""
"passed","Mon Mar 28 03:31:53 GMT 2022","Mon Mar 28 03:32:13 GMT 2022","19380","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Mon Mar 28 03:49:08 GMT 2022","Mon Mar 28 03:49:29 GMT 2022","20460","","","","","","forging.emk24.su секция 1 и 2 -- @1.2 ",""
"passed","Mon Mar 28 04:01:07 GMT 2022","Mon Mar 28 04:02:54 GMT 2022","106249","","","","","","Заказать звонок emk24 -- @1.4 ",""
"passed","Mon Mar 28 03:54:30 GMT 2022","Mon Mar 28 03:55:04 GMT 2022","34224","","","","","","корзина emk24 -- @1.4 ",""
"passed","Mon Mar 28 03:32:58 GMT 2022","Mon Mar 28 03:33:20 GMT 2022","21107","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"passed","Mon Mar 28 04:20:48 GMT 2022","Mon Mar 28 04:22:37 GMT 2022","108340","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Mon Mar 28 03:52:30 GMT 2022","Mon Mar 28 03:53:03 GMT 2022","33015","","","","","","корзина emk24 -- @1.1 ",""
"passed","Mon Mar 28 04:22:37 GMT 2022","Mon Mar 28 04:24:30 GMT 2022","113226","","","","","","Заказ сплава emk24 -- @1.3 ",""
"passed","Mon Mar 28 03:57:17 GMT 2022","Mon Mar 28 03:57:33 GMT 2022","16120","","","","","","Заказать звонок emk24 -- @1.1 ",""
"passed","Mon Mar 28 03:34:14 GMT 2022","Mon Mar 28 03:39:04 GMT 2022","290358","","","","","","emksteel.ru заказать звонок -- @1.1 ",""
"passed","Mon Mar 28 03:55:04 GMT 2022","Mon Mar 28 03:55:36 GMT 2022","31956","","","","","","Купить в 1 клик emk24 -- @1.1 ",""
