"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 25 04:37:29 GMT 2022","Mon Jul 25 04:37:49 GMT 2022","19697","","","","","","Заказ сплава emk24 -- @1.3 ",""
"passed","Mon Jul 25 04:11:34 GMT 2022","Mon Jul 25 04:12:12 GMT 2022","38861","","","","","","корзина emk24 -- @1.3 ",""
"passed","Mon Jul 25 04:10:37 GMT 2022","Mon Jul 25 04:11:05 GMT 2022","27825","","","","","","корзина emk24 -- @1.1 ",""
"broken","Mon Jul 25 04:34:10 GMT 2022","Mon Jul 25 04:34:47 GMT 2022","37066","","","","","","emk24 -- @1.2 ",""
"passed","Mon Jul 25 04:38:22 GMT 2022","Mon Jul 25 04:40:09 GMT 2022","107445","","","","","","emk24 -- @1.2 ",""
"passed","Mon Jul 25 04:08:34 GMT 2022","Mon Jul 25 04:08:49 GMT 2022","14426","","","","","","emkworld.com оставить заявку -- @1.1 ",""
"passed","Mon Jul 25 04:30:15 GMT 2022","Mon Jul 25 04:32:04 GMT 2022","109861","","","","","","Скачать стандарт emk24 -- @1.3 ",""
"passed","Mon Jul 25 04:40:09 GMT 2022","Mon Jul 25 04:42:00 GMT 2022","110887","","","","","","emk24 -- @1.3 ",""
"passed","Mon Jul 25 04:14:56 GMT 2022","Mon Jul 25 04:15:20 GMT 2022","23858","","","","","","Купить в 1 клик emk24 -- @1.3 ",""
"passed","Mon Jul 25 04:10:02 GMT 2022","Mon Jul 25 04:10:14 GMT 2022","11633","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Mon Jul 25 04:26:25 GMT 2022","Mon Jul 25 04:28:11 GMT 2022","106542","","","","","","контакты emk24 -- @1.4 ",""
"passed","Mon Jul 25 04:28:11 GMT 2022","Mon Jul 25 04:28:26 GMT 2022","14730","","","","","","Скачать стандарт emk24 -- @1.1 ",""
"passed","Mon Jul 25 04:08:49 GMT 2022","Mon Jul 25 04:09:07 GMT 2022","18788","","","","","","forging.emk24.su секция 1 и 2 -- @1.1 ",""
"passed","Mon Jul 25 04:37:49 GMT 2022","Mon Jul 25 04:38:06 GMT 2022","17022","","","","","","Заказ сплава emk24 -- @1.4 ",""
"passed","Mon Jul 25 04:10:14 GMT 2022","Mon Jul 25 04:10:25 GMT 2022","11523","","","","","","railws.com оставить заявку -- @1.2 ",""
"passed","Mon Jul 25 04:38:06 GMT 2022","Mon Jul 25 04:38:22 GMT 2022","16137","","","","","","emk24 -- @1.1 ",""
"passed","Mon Jul 25 04:12:42 GMT 2022","Mon Jul 25 04:13:04 GMT 2022","21588","","","","","","Купить в 1 клик emk24 -- @1.1 ",""
"passed","Mon Jul 25 04:19:23 GMT 2022","Mon Jul 25 04:21:06 GMT 2022","103721","","","","","","Заказать звонок emk24 -- @1.4 ",""
"passed","Mon Jul 25 04:32:04 GMT 2022","Mon Jul 25 04:33:52 GMT 2022","107744","","","","","","Скачать стандарт emk24 -- @1.4 ",""
"passed","Mon Jul 25 04:15:20 GMT 2022","Mon Jul 25 04:15:41 GMT 2022","21143","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Mon Jul 25 04:42:00 GMT 2022","Mon Jul 25 04:43:48 GMT 2022","108074","","","","","","emk24 -- @1.4 ",""
"passed","Mon Jul 25 04:07:05 GMT 2022","Mon Jul 25 04:07:18 GMT 2022","13686","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Mon Jul 25 04:08:18 GMT 2022","Mon Jul 25 04:08:34 GMT 2022","16383","","","","","","emkworld.com заказать звонок -- @1.1 ",""
"passed","Mon Jul 25 04:08:07 GMT 2022","Mon Jul 25 04:08:18 GMT 2022","11175","","","","","","emkmet_ru секция 3",""
"passed","Mon Jul 25 04:36:58 GMT 2022","Mon Jul 25 04:37:13 GMT 2022","15279","","","","","","Заказ сплава emk24 -- @1.1 ",""
"passed","Mon Jul 25 04:33:52 GMT 2022","Mon Jul 25 04:34:10 GMT 2022","17605","","","","","","emk24 -- @1.1 ",""
"passed","Mon Jul 25 04:15:41 GMT 2022","Mon Jul 25 04:17:24 GMT 2022","102861","","","","","","Заказать звонок emk24 -- @1.1 ",""
"passed","Mon Jul 25 04:21:06 GMT 2022","Mon Jul 25 04:21:20 GMT 2022","13794","","","","","","контакты emk24 -- @1.1 ",""
"passed","Mon Jul 25 04:06:51 GMT 2022","Mon Jul 25 04:07:05 GMT 2022","13575","","","","","","a1-valves.com оставить заявку -- @1.1 ",""
"passed","Mon Jul 25 04:37:13 GMT 2022","Mon Jul 25 04:37:29 GMT 2022","15506","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Mon Jul 25 04:35:09 GMT 2022","Mon Jul 25 04:36:58 GMT 2022","109299","","","","","","emk24 -- @1.4 ",""
"passed","Mon Jul 25 04:07:36 GMT 2022","Mon Jul 25 04:07:49 GMT 2022","12765","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
"passed","Mon Jul 25 04:28:26 GMT 2022","Mon Jul 25 04:30:15 GMT 2022","108346","","","","","","Скачать стандарт emk24 -- @1.2 ",""
"passed","Mon Jul 25 04:17:37 GMT 2022","Mon Jul 25 04:19:23 GMT 2022","105365","","","","","","Заказать звонок emk24 -- @1.3 ",""
"passed","Mon Jul 25 04:09:07 GMT 2022","Mon Jul 25 04:09:24 GMT 2022","16112","","","","","","forging.emk24.su секция 1 и 2 -- @1.2 ",""
"passed","Mon Jul 25 04:24:37 GMT 2022","Mon Jul 25 04:26:25 GMT 2022","108029","","","","","","контакты emk24 -- @1.3 ",""
"passed","Mon Jul 25 04:17:24 GMT 2022","Mon Jul 25 04:17:37 GMT 2022","13407","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Mon Jul 25 04:06:42 GMT 2022","Mon Jul 25 04:06:51 GMT 2022","9391","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Mon Jul 25 04:12:12 GMT 2022","Mon Jul 25 04:12:42 GMT 2022","29906","","","","","","корзина emk24 -- @1.4 ",""
