"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 04 05:03:31 GMT 2022","Sun Sep 04 05:06:51 GMT 2022","199981","","","","","","emk24 -- @1.3 ",""
"passed","Sun Sep 04 04:26:37 GMT 2022","Sun Sep 04 04:28:21 GMT 2022","104085","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Sun Sep 04 04:29:12 GMT 2022","Sun Sep 04 04:29:23 GMT 2022","11390","","","","","","emkmet_ru секция 3",""
"passed","Sun Sep 04 04:44:28 GMT 2022","Sun Sep 04 04:46:15 GMT 2022","106215","","","","","","контакты emk24 -- @1.1 ",""
"passed","Sun Sep 04 04:32:12 GMT 2022","Sun Sep 04 04:35:41 GMT 2022","209201","","","","","","корзина emk24 -- @1.1 ",""
"passed","Sun Sep 04 05:00:11 GMT 2022","Sun Sep 04 05:00:27 GMT 2022","15714","","","","","","Заказ сплава emk24 -- @1.1 ",""
"passed","Sun Sep 04 04:30:06 GMT 2022","Sun Sep 04 04:31:48 GMT 2022","102065","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Sun Sep 04 04:28:21 GMT 2022","Sun Sep 04 04:28:40 GMT 2022","19068","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"passed","Sun Sep 04 04:38:41 GMT 2022","Sun Sep 04 04:39:05 GMT 2022","23350","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Sun Sep 04 04:59:52 GMT 2022","Sun Sep 04 05:00:11 GMT 2022","19609","","","","","","emk24 -- @1.4 ",""
"passed","Sun Sep 04 04:38:15 GMT 2022","Sun Sep 04 04:38:41 GMT 2022","26281","","","","","","Купить в 1 клик emk24 -- @1.3 ",""
"passed","Sun Sep 04 04:28:40 GMT 2022","Sun Sep 04 04:28:53 GMT 2022","13437","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
"passed","Sun Sep 04 04:32:00 GMT 2022","Sun Sep 04 04:32:12 GMT 2022","11987","","","","","","railws.com оставить заявку -- @1.3 ",""
"passed","Sun Sep 04 04:26:13 GMT 2022","Sun Sep 04 04:26:23 GMT 2022","10145","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Sun Sep 04 04:42:44 GMT 2022","Sun Sep 04 04:44:28 GMT 2022","103815","","","","","","Заказать звонок emk24 -- @1.4 ",""
"passed","Sun Sep 04 05:00:27 GMT 2022","Sun Sep 04 05:00:45 GMT 2022","18275","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Sun Sep 04 04:31:48 GMT 2022","Sun Sep 04 04:32:00 GMT 2022","12191","","","","","","railws.com оставить заявку -- @1.2 ",""
"passed","Sun Sep 04 04:28:53 GMT 2022","Sun Sep 04 04:29:12 GMT 2022","18379","","","","","","emkmet_ru секция 2",""
"passed","Sun Sep 04 04:48:02 GMT 2022","Sun Sep 04 04:49:50 GMT 2022","107540","","","","","","контакты emk24 -- @1.3 ",""
"passed","Sun Sep 04 04:24:30 GMT 2022","Sun Sep 04 04:26:13 GMT 2022","102381","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Sun Sep 04 04:57:03 GMT 2022","Sun Sep 04 04:58:52 GMT 2022","108478","","","","","","Скачать стандарт emk24 -- @1.4 ",""
"passed","Sun Sep 04 04:35:41 GMT 2022","Sun Sep 04 04:36:15 GMT 2022","33406","","","","","","корзина emk24 -- @1.2 ",""
"passed","Sun Sep 04 04:58:52 GMT 2022","Sun Sep 04 04:59:10 GMT 2022","17731","","","","","","emk24 -- @1.1 ",""
"passed","Sun Sep 04 04:36:57 GMT 2022","Sun Sep 04 04:37:30 GMT 2022","33123","","","","","","корзина emk24 -- @1.4 ",""
"passed","Sun Sep 04 05:01:41 GMT 2022","Sun Sep 04 05:03:31 GMT 2022","109870","","","","","","emk24 -- @1.2 ",""
"passed","Sun Sep 04 04:29:23 GMT 2022","Sun Sep 04 04:29:40 GMT 2022","16681","","","","","","emkworld.com заказать звонок -- @1.1 ",""
"passed","Sun Sep 04 04:36:15 GMT 2022","Sun Sep 04 04:36:57 GMT 2022","42325","","","","","","корзина emk24 -- @1.3 ",""
"passed","Sun Sep 04 04:59:10 GMT 2022","Sun Sep 04 04:59:28 GMT 2022","18426","","","","","","emk24 -- @1.2 ",""
"passed","Sun Sep 04 05:01:23 GMT 2022","Sun Sep 04 05:01:41 GMT 2022","17818","","","","","","emk24 -- @1.1 ",""
