"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 29 04:02:21 GMT 2022","Tue Mar 29 04:04:04 GMT 2022","103575","","","","","","контакты emk24 -- @1.4 ",""
"passed","Tue Mar 29 03:40:31 GMT 2022","Tue Mar 29 03:40:45 GMT 2022","13473","","","","","","emkworld.com оставить заявку -- @1.1 ",""
"passed","Tue Mar 29 04:20:35 GMT 2022","Tue Mar 29 04:20:50 GMT 2022","14964","","","","","","Заказ сплава emk24 -- @1.4 ",""
"passed","Tue Mar 29 03:45:45 GMT 2022","Tue Mar 29 03:45:56 GMT 2022","10490","","","","","","railws.com заказать звонок",""
"passed","Tue Mar 29 03:36:01 GMT 2022","Tue Mar 29 03:37:50 GMT 2022","108740","","","","","","emksteel.ru заказать звонок -- @1.2 ",""
"passed","Tue Mar 29 03:37:50 GMT 2022","Tue Mar 29 03:38:09 GMT 2022","18841","","","","","","emksteel.ru заказать звонок -- @1.3 ",""
"passed","Tue Mar 29 03:31:21 GMT 2022","Tue Mar 29 03:31:34 GMT 2022","13244","","","","","","a1-valves.com оставить заявку -- @1.1 ",""
"passed","Tue Mar 29 03:45:56 GMT 2022","Tue Mar 29 03:46:07 GMT 2022","11075","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Tue Mar 29 03:38:09 GMT 2022","Tue Mar 29 03:38:22 GMT 2022","13271","","","","","","emksteel.ru диалог оставить заявку -- @1.1 ",""
"passed","Tue Mar 29 03:50:27 GMT 2022","Tue Mar 29 03:52:09 GMT 2022","101779","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Tue Mar 29 03:31:12 GMT 2022","Tue Mar 29 03:31:21 GMT 2022","8946","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Tue Mar 29 03:40:45 GMT 2022","Tue Mar 29 03:41:03 GMT 2022","18776","","","","","","forging.emk24.su секция 1 и 2 -- @1.1 ",""
"passed","Tue Mar 29 04:15:31 GMT 2022","Tue Mar 29 04:15:46 GMT 2022","15151","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Tue Mar 29 04:15:46 GMT 2022","Tue Mar 29 04:20:35 GMT 2022","289521","","","","","","Заказ сплава emk24 -- @1.3 ",""
"passed","Tue Mar 29 03:41:03 GMT 2022","Tue Mar 29 03:41:18 GMT 2022","14960","","","","","","forging.emk24.su секция 1 и 2 -- @1.2 ",""
"passed","Tue Mar 29 04:25:54 GMT 2022","Tue Mar 29 04:27:44 GMT 2022","110434","","","","","","emk24 -- @1.3 ",""
"passed","Tue Mar 29 04:12:00 GMT 2022","Tue Mar 29 04:12:16 GMT 2022","15658","","","","","","emk24 -- @1.4 ",""
"passed","Tue Mar 29 03:46:18 GMT 2022","Tue Mar 29 03:46:29 GMT 2022","11272","","","","","","railws.com оставить заявку -- @1.3 ",""
"passed","Tue Mar 29 03:31:34 GMT 2022","Tue Mar 29 03:31:47 GMT 2022","13043","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Tue Mar 29 03:35:14 GMT 2022","Tue Mar 29 03:35:30 GMT 2022","15840","","","","","","emkmet_ru секция 2",""
"passed","Tue Mar 29 04:04:04 GMT 2022","Tue Mar 29 04:05:48 GMT 2022","104126","","","","","","Скачать стандарт emk24 -- @1.1 ",""
