"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 14 05:12:22 GMT 2022","Fri Oct 14 05:15:35 GMT 2022","192732","","","","","","Заказать звонок emk24 -- @1.4 ",""
"passed","Fri Oct 14 05:01:47 GMT 2022","Fri Oct 14 05:02:24 GMT 2022","36825","","","","","","корзина emk24 -- @1.3 ",""
"passed","Fri Oct 14 05:08:57 GMT 2022","Fri Oct 14 05:10:40 GMT 2022","102535","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Fri Oct 14 05:32:02 GMT 2022","Fri Oct 14 05:36:49 GMT 2022","287652","","","","","","emk24 -- @1.4 ",""
"passed","Fri Oct 14 05:39:07 GMT 2022","Fri Oct 14 05:39:23 GMT 2022","15158","","","","","","Заказ сплава emk24 -- @1.4 ",""
"passed","Fri Oct 14 05:00:26 GMT 2022","Fri Oct 14 05:00:43 GMT 2022","16758","","","","","","railws.com оставить заявку -- @1.2 ",""
"passed","Fri Oct 14 05:06:55 GMT 2022","Fri Oct 14 05:07:15 GMT 2022","20083","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Fri Oct 14 04:56:31 GMT 2022","Fri Oct 14 04:56:44 GMT 2022","12190","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
"passed","Fri Oct 14 05:29:39 GMT 2022","Fri Oct 14 05:31:25 GMT 2022","106064","","","","","","emk24 -- @1.1 ",""
"passed","Fri Oct 14 05:06:12 GMT 2022","Fri Oct 14 05:06:33 GMT 2022","20848","","","","","","Купить в 1 клик emk24 -- @1.2 ",""
"passed","Fri Oct 14 05:41:25 GMT 2022","Fri Oct 14 05:43:13 GMT 2022","107490","","","","","","emk24 -- @1.3 ",""
"passed","Fri Oct 14 05:31:25 GMT 2022","Fri Oct 14 05:31:42 GMT 2022","16718","","","","","","emk24 -- @1.2 ",""
"passed","Fri Oct 14 05:15:35 GMT 2022","Fri Oct 14 05:15:49 GMT 2022","14143","","","","","","контакты emk24 -- @1.1 ",""
"passed","Fri Oct 14 05:38:51 GMT 2022","Fri Oct 14 05:39:07 GMT 2022","16826","","","","","","Заказ сплава emk24 -- @1.3 ",""
"passed","Fri Oct 14 04:57:00 GMT 2022","Fri Oct 14 04:58:41 GMT 2022","100359","","","","","","emkmet_ru секция 3",""
"passed","Fri Oct 14 05:25:35 GMT 2022","Fri Oct 14 05:25:50 GMT 2022","14336","","","","","","Скачать стандарт emk24 -- @1.1 ",""
"passed","Fri Oct 14 04:50:23 GMT 2022","Fri Oct 14 04:50:34 GMT 2022","10706","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Fri Oct 14 05:27:53 GMT 2022","Fri Oct 14 05:29:39 GMT 2022","106581","","","","","","Скачать стандарт emk24 -- @1.4 ",""
"passed","Fri Oct 14 05:17:50 GMT 2022","Fri Oct 14 05:25:35 GMT 2022","465577","","","","","","контакты emk24 -- @1.4 ",""
"broken","Fri Oct 14 04:59:35 GMT 2022","Fri Oct 14 05:00:01 GMT 2022","26377","","","","","","emkworld.com оставить заявку -- @1.1 ",""
"passed","Fri Oct 14 05:02:53 GMT 2022","Fri Oct 14 05:06:12 GMT 2022","199917","","","","","","Купить в 1 клик emk24 -- @1.1 ",""
"passed","Fri Oct 14 05:26:06 GMT 2022","Fri Oct 14 05:27:53 GMT 2022","106969","","","","","","Скачать стандарт emk24 -- @1.3 ",""
"passed","Fri Oct 14 05:00:01 GMT 2022","Fri Oct 14 05:00:12 GMT 2022","10278","","","","","","railws.com заказать звонок",""
"passed","Fri Oct 14 05:39:38 GMT 2022","Fri Oct 14 05:41:25 GMT 2022","106844","","","","","","emk24 -- @1.2 ",""
"passed","Fri Oct 14 04:55:58 GMT 2022","Fri Oct 14 04:56:12 GMT 2022","14695","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Fri Oct 14 05:38:35 GMT 2022","Fri Oct 14 05:38:51 GMT 2022","15692","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Fri Oct 14 05:15:49 GMT 2022","Fri Oct 14 05:16:04 GMT 2022","15098","","","","","","контакты emk24 -- @1.2 ",""
"passed","Fri Oct 14 05:10:40 GMT 2022","Fri Oct 14 05:12:22 GMT 2022","102397","","","","","","Заказать звонок emk24 -- @1.3 ",""
"passed","Fri Oct 14 04:51:07 GMT 2022","Fri Oct 14 04:55:58 GMT 2022","290916","","","","","","a1-valves.com оставить заявку -- @1.1 ",""
"passed","Fri Oct 14 05:36:49 GMT 2022","Fri Oct 14 05:38:35 GMT 2022","105449","","","","","","Заказ сплава emk24 -- @1.1 ",""
"passed","Fri Oct 14 05:01:19 GMT 2022","Fri Oct 14 05:01:47 GMT 2022","28119","","","","","","корзина emk24 -- @1.2 ",""
"passed","Fri Oct 14 04:50:34 GMT 2022","Fri Oct 14 04:51:07 GMT 2022","32933","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Fri Oct 14 05:06:33 GMT 2022","Fri Oct 14 05:06:55 GMT 2022","21740","","","","","","Купить в 1 клик emk24 -- @1.3 ",""
"passed","Fri Oct 14 04:56:12 GMT 2022","Fri Oct 14 04:56:31 GMT 2022","19089","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"passed","Fri Oct 14 05:31:42 GMT 2022","Fri Oct 14 05:32:02 GMT 2022","19734","","","","","","emk24 -- @1.3 ",""
"passed","Fri Oct 14 05:00:54 GMT 2022","Fri Oct 14 05:01:19 GMT 2022","25070","","","","","","корзина emk24 -- @1.1 ",""
"passed","Fri Oct 14 05:16:04 GMT 2022","Fri Oct 14 05:17:50 GMT 2022","105639","","","","","","контакты emk24 -- @1.3 ",""
"broken","Fri Oct 14 04:58:41 GMT 2022","Fri Oct 14 04:59:35 GMT 2022","54118","","","","","","emkworld.com заказать звонок -- @1.1 ",""
"passed","Fri Oct 14 05:39:23 GMT 2022","Fri Oct 14 05:39:38 GMT 2022","15582","","","","","","emk24 -- @1.1 ",""
"passed","Fri Oct 14 05:02:24 GMT 2022","Fri Oct 14 05:02:53 GMT 2022","28723","","","","","","корзина emk24 -- @1.4 ",""
"passed","Fri Oct 14 05:00:43 GMT 2022","Fri Oct 14 05:00:54 GMT 2022","11074","","","","","","railws.com оставить заявку -- @1.3 ",""
"passed","Fri Oct 14 04:56:44 GMT 2022","Fri Oct 14 04:57:00 GMT 2022","16813","","","","","","emkmet_ru секция 2",""
"passed","Fri Oct 14 05:00:12 GMT 2022","Fri Oct 14 05:00:26 GMT 2022","14410","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Fri Oct 14 05:43:13 GMT 2022","Fri Oct 14 05:45:00 GMT 2022","106984","","","","","","emk24 -- @1.4 ",""
"passed","Fri Oct 14 05:07:15 GMT 2022","Fri Oct 14 05:08:57 GMT 2022","102224","","","","","","Заказать звонок emk24 -- @1.1 ",""
"passed","Fri Oct 14 05:25:50 GMT 2022","Fri Oct 14 05:26:06 GMT 2022","15920","","","","","","Скачать стандарт emk24 -- @1.2 ",""
